Requirement_ID,Evidence_File,Evidence_Line,Evidence_Type,Evidence_Name,Evidence_Content,Match_Score
DATA_918eff02,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_918eff02,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_918eff02,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_918eff02,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_918eff02,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_918eff02,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_918eff02,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,0.500
DATA_728fc280,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_728fc280,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_728fc280,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_728fc280,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_728fc280,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_728fc280,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_728fc280,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_728fc280,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_728fc280,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_728fc280,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,0.500
DATA_ecc9a4a2,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.500
DATA_ecc9a4a2,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.500
DATA_ecc9a4a2,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.500
DATA_ecc9a4a2,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.500
DATA_ecc9a4a2,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.500
DATA_ecc9a4a2,Deadline-MPE\script.js,238,function,gameOver,function gameOver() { gameIsOver = true; clearInterval(gameLoopInterval); clearInterval(dayTimerInte...,0.500
DATA_ecc9a4a2,Deadline-MPE\script.js,238,function,gameOver,function gameOver() { gameIsOver = true; clearInterval(gameLoopInterval); clearInterval(dayTimerInte...,0.500
DATA_ecc9a4a2,Deadline-MPE\script.js,238,function,if,function gameOver() { gameIsOver = true; clearInterval(gameLoopInterval); clearInterval(dayTimerInte...,0.500
DATA_ecc9a4a2,shared_workspace\06_MPE_script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.500
DATA_ecc9a4a2,shared_workspace\06_MPE_script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.500
DATA_cc6572c3,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.400
DATA_cc6572c3,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.400
DATA_cc6572c3,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.400
DATA_cc6572c3,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.400
DATA_cc6572c3,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.400
DATA_cc6572c3,requirement_tracker.js,275,function,constructor,"constructor(codeDirectories, filePatterns = ['*.js', '*.html', '*.css', '*.py', '*.md']) {",0.400
DATA_cc6572c3,requirement_tracker.js,434,function,extractHtmlEvidence,"extractHtmlEvidence(filePath, lineNum, line, allLines) {",0.400
DATA_cc6572c3,requirement_tracker.py,407,function,_extract_html_evidence,"def _extract_html_evidence(self, file_path: str, line_num: int, line: str, all_lines: List[str]) -> ...",0.400
DATA_cc6572c3,shared_workspace\06_MPE_script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.400
DATA_cc6572c3,shared_workspace\06_MPE_script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.400
DATA_fd39cedb,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",1.000
DATA_fd39cedb,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",1.000
DATA_fd39cedb,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",1.000
DATA_fd39cedb,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",1.000
DATA_fd39cedb,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,1.000
DATA_fd39cedb,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,1.000
DATA_fd39cedb,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,1.000
DATA_fd39cedb,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,1.000
DATA_fd39cedb,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,1.000
DATA_fd39cedb,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,1.000
DATA_c683b8a1,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_c683b8a1,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_c683b8a1,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_c683b8a1,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_c683b8a1,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_c683b8a1,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_c683b8a1,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_c683b8a1,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_c683b8a1,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_c683b8a1,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,0.500
DATA_a8cfde63,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_a8cfde63,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_a8cfde63,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_a8cfde63,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_a8cfde63,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_a8cfde63,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_a8cfde63,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_a8cfde63,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_a8cfde63,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_a8cfde63,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,0.500
DATA_de818df3,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_de818df3,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_de818df3,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_de818df3,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_de818df3,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_de818df3,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_de818df3,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_de818df3,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_de818df3,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_de818df3,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,0.500
PERF_0d171c48,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_0d171c48,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_0d171c48,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_0d171c48,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_0d171c48,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_0d171c48,shared_workspace\06_MPE_script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_0d171c48,shared_workspace\06_MPE_script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_0d171c48,shared_workspace\06_MPE_script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_0d171c48,shared_workspace\06_MPE_script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_0d171c48,shared_workspace\06_MPE_script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
DATA_0b2c70f4,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_0b2c70f4,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",0.500
DATA_0b2c70f4,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_0b2c70f4,Deadline-MPE\script.js,189,function,createHabitInstanceData,"function createHabitInstanceData(habitDef, forDate) {",0.500
DATA_0b2c70f4,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_0b2c70f4,Deadline-MPE\script.js,215,function,addItemToGame,function addItemToGame(itemData) {,0.500
DATA_0b2c70f4,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_0b2c70f4,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_0b2c70f4,Deadline-MPE\script.js,217,function,if,if (itemData.type === 'task' && itemData.isHighPriority) { itemElement.classList.add('high-priority'...,0.500
DATA_0b2c70f4,Deadline-MPE\script.js,222,function,if,if (itemData.type === 'habit') { const streakSpan = document.createElement('span'); streakSpan.class...,0.500
DATA_02d48ebc,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",1.000
DATA_02d48ebc,Deadline-MPE\script.js,168,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",1.000
DATA_02d48ebc,Deadline-MPE\script2.js,185,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",1.000
DATA_02d48ebc,Deadline-MPE\script2.js,185,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",1.000
DATA_02d48ebc,script.js,274,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",1.000
DATA_02d48ebc,script.js,274,function,createTaskItemData,"function createTaskItemData(name, category, isHighPriority, dueDateStr, dueTimeStr) {",1.000
